imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count
tt21103576,0.0,0.0,,en,2023-03-13,2.664,0.0,0.0
tt21104370,0.0,0.0,,en,2022-07-16,0.6,0.0,0.0
tt21104674,0.0,0.0,PG,en,2022-09-22,0.6,0.0,0.0
tt21105546,0.0,0.0,,ja,2023-01-27,2.931,0.0,0.0
tt21106646,0.0,0.0,R,pl,2022-08-19,195.139,6.601,621.0
tt21109538,0.0,0.0,,ko,2022-07-27,81.665,7.109,23.0
tt21109552,0.0,0.0,,ko,2023-01-05,23.926,3.0,5.0
tt21110216,0.0,0.0,,en,2023-01-26,1.816,2.0,1.0
tt21110704,0.0,0.0,,es,2022-10-06,15.262,7.5,8.0
tt21111120,0.0,0.0,,ko,2023-01-18,11.396,5.3,3.0
tt21114402,0.0,0.0,,en,2022-10-28,2.665,6.667,3.0
tt21114474,0.0,0.0,,en,2022-07-15,0.946,3.0,1.0
tt21115444,0.0,0.0,,ja,2022-07-29,7.291,7.5,2.0
tt21116524,0.0,0.0,,en,2022-10-07,0.6,0.0,0.0
tt21116728,0.0,0.0,,en,2022-07-29,3.825,7.7,7.0
tt21138322,1896010.0,0.0,,bs,2023-02-22,4.467,0.0,0.0
tt21148018,58957900.0,0.0,,zh,2023-01-22,11.258,5.227,22.0
tt21148942,0.0,0.0,,tr,2022-07-14,267.579,5.2,4.0
tt21149522,0.0,0.0,,it,2022-12-19,133.259,6.57,151.0
tt21149558,0.0,3294.0,,te,2022-07-08,2.197,6.333,3.0
tt21149876,0.0,0.0,,en,2022-07-10,0.695,0.0,0.0
tt21150244,0.0,0.0,,fr,2022-07-06,0.6,0.0,0.0
tt21151732,0.0,0.0,,en,2022-10-15,0.774,0.0,0.0
tt21153268,0.0,0.0,,en,2022-06-26,2.457,0.0,0.0
tt21153628,0.0,0.0,,en,2022-10-14,2.542,5.0,3.0
tt21156390,0.0,0.0,,en,2023-01-21,8.393,0.0,0.0
tt21157874,0.0,0.0,,en,2022-06-24,1.914,4.0,1.0
tt21160260,0.0,0.0,,zh,2022-07-16,0.655,4.7,3.0
tt2118741,0.0,0.0,,en,2022-02-04,0.751,0.0,0.0
tt21187542,0.0,0.0,,cn,2022-09-07,5.963,6.8,12.0
tt21187572,0.0,0.0,,en,2022-10-01,0.6,0.0,0.0
tt21187744,0.0,0.0,,en,2022-07-23,1.4,10.0,1.0
tt21188978,0.0,0.0,,en,2022-07-05,3.618,6.7,3.0
tt21192216,0.0,0.0,,ja,2023-01-27,5.23,8.0,1.0
tt21193010,0.0,0.0,PG-13,en,2023-01-07,4.851,7.2,9.0
tt21195548,0.0,0.0,R,de,2022-08-02,7.579,5.43,64.0
tt21198718,0.0,0.0,NR,en,2022-12-03,4.411,10.0,2.0
tt21200998,0.0,0.0,,en,2022-07-29,1.112,10.0,1.0
tt21201696,0.0,0.0,,en,2022-02-28,1.52,0.0,0.0
tt21214842,0.0,0.0,,en,2022-07-04,1.407,4.0,2.0
tt21214960,0.0,0.0,,en,2022-06-24,0.687,0.0,0.0
tt21216020,0.0,0.0,,ja,2022-10-21,1.767,0.0,0.0
tt21220892,0.0,0.0,,en,2022-11-12,4.983,0.0,0.0
tt21221240,0.0,0.0,,en,2023-01-21,4.735,4.0,2.0
tt21222434,0.0,0.0,R,en,2022-08-15,108.632,6.775,69.0
tt21222512,15000.0,0.0,,en,2022-07-16,0.6,10.0,2.0
tt21223048,0.0,0.0,PG,en,2022-11-24,3.442,5.0,1.0
tt21226774,0.0,0.0,,es,2022-08-03,11.691,7.01,153.0
tt21226876,0.0,0.0,,de,2022-08-03,0.798,5.0,2.0
tt21228936,0.0,0.0,,no,2022-08-03,0.712,0.0,0.0
tt21230074,390000.0,0.0,,hr,2022-08-03,0.6,6.3,3.0
tt21232594,0.0,0.0,,en,2022-10-13,0.847,0.0,0.0
tt21232992,0.0,0.0,,en,2023-01-21,4.809,0.0,0.0
tt21237030,0.0,0.0,R,ko,2022-08-05,100.232,6.166,262.0
tt21237474,2000000.0,0.0,PG,en,2022-12-19,2.142,0.0,0.0
tt21237578,0.0,0.0,,tl,2022-12-25,17.273,5.0,2.0
tt21238288,0.0,0.0,,ml,2022-09-02,1.186,7.25,6.0
tt21243636,0.0,0.0,,th,2022-07-28,1.471,3.4,5.0
tt21254710,0.0,0.0,,tl,2022-07-03,1.1,5.75,4.0
tt21255308,0.0,0.0,G,en,2023-01-07,18.819,7.0,5.0
tt21257212,0.0,0.0,,fr,2022-09-07,1.907,6.6,25.0
tt21257792,0.0,0.0,,en,2022-11-08,0.6,0.0,0.0
tt21257868,0.0,0.0,,en,2022-08-08,0.6,0.0,0.0
tt21261388,0.0,0.0,,ta,2022-07-15,3.843,8.1,7.0
tt21263500,0.0,0.0,,ko,2022-07-13,1.718,3.5,3.0
tt21265550,0.0,0.0,R,pt,2022-07-28,3.911,6.333,21.0
tt21265622,0.0,0.0,,it,2022-11-10,4.091,6.433,15.0
tt21268790,0.0,0.0,,tr,2022-12-30,4.586,5.4,8.0
tt21277660,0.0,0.0,PG-13,en,2023-02-05,16.489,7.0,2.0
tt21279122,0.0,0.0,,ko,2022-10-26,7.345,7.4,10.0
tt21279138,0.0,0.0,,tl,2022-08-03,7.951,2.8,5.0
tt21283374,0.0,0.0,,en,2022-09-07,0.615,0.0,0.0
tt21287382,0.0,0.0,,te,2022-08-19,1.257,7.0,1.0
tt21287452,0.0,0.0,,te,2022-09-16,0.834,0.0,0.0
tt21287752,0.0,0.0,,te,2022-09-23,0.91,0.0,0.0
tt21288422,0.0,0.0,,he,2022-07-27,0.6,0.0,0.0
tt21288778,0.0,0.0,,kn,2022-10-28,0.615,0.0,0.0
tt21289032,0.0,0.0,,te,2022-11-25,1.481,0.0,0.0
tt21289480,0.0,0.0,,te,2022-09-01,0.6,7.0,1.0
tt21292166,643000.0,0.0,,fr,2022-07-06,0.677,0.0,0.0
tt21292900,500000.0,0.0,PG-13,en,2022-09-18,1.735,10.0,1.0
tt21293272,0.0,0.0,,ko,2022-06-08,66.786,7.286,28.0
tt21293382,0.0,0.0,,en,2022-11-17,1.465,0.0,0.0
tt21293676,0.0,0.0,,tl,2022-07-28,29.77,6.667,6.0
tt21299884,0.0,0.0,,he,2022-07-27,0.6,0.0,0.0
tt21301548,0.0,0.0,,ko,2022-11-03,0.9,6.0,1.0
tt21302152,0.0,0.0,,ta,2022-12-30,1.767,8.0,1.0
tt21307568,0.0,0.0,,zh,2022-07-15,1.4,4.667,3.0
tt21307994,0.0,0.0,NR,en,2023-01-13,15.658,0.0,0.0
tt21308010,0.0,0.0,,id,2022-09-08,7.673,7.8,2.0
tt21308736,0.0,0.0,,tr,2023-02-03,11.255,5.333,3.0
tt21309170,0.0,0.0,,pa,2022-07-29,0.6,0.0,0.0
tt21310658,200000.0,0.0,,en,2022-05-06,1.465,5.0,2.0
tt21317466,0.0,0.0,,tl,2022-08-05,8.034,5.333,3.0
tt21322742,0.0,0.0,,en,2022-09-23,0.6,0.0,0.0
tt21324926,0.0,0.0,,zh,2022-07-24,1.949,0.0,0.0
tt21331200,0.0,0.0,,ta,2022-07-29,2.032,7.0,1.0
tt21332606,0.0,0.0,,en,2022-08-13,0.6,0.0,0.0
tt21335642,0.0,0.0,,en,2022-02-18,0.6,0.0,0.0
tt21339860,0.0,0.0,,tr,2022-08-10,8.92,6.6,24.0
tt21340130,0.0,0.0,,pa,2022-11-11,0.731,0.0,0.0
tt21342838,19000000.0,0.0,,en,2022-12-31,2.021,0.0,0.0
tt21351618,0.0,0.0,,en,2022-08-01,0.8,5.0,1.0
tt21352132,0.0,0.0,,es,2023-01-19,1.867,2.0,1.0
tt21352686,1700000.0,0.0,,ar,2022-09-08,0.808,6.5,2.0
tt21364764,0.0,0.0,,de,2023-02-02,1.137,0.0,0.0
tt21364938,0.0,0.0,,en,2022-12-09,0.825,0.0,0.0
tt21365892,0.0,0.0,NR,en,2022-11-29,1.22,0.0,0.0
tt21371218,0.0,0.0,,ta,2022-11-18,2.87,6.0,2.0
tt21372280,362932.0,0.0,,id,2023-01-19,2.495,0.0,0.0
tt21372970,0.0,0.0,,vi,2022-07-29,1.359,4.5,2.0
tt21376206,1500000.0,0.0,,es,2022-08-31,1.019,2.0,1.0
tt21378182,0.0,0.0,,te,2022-11-18,0.792,0.0,0.0
tt21378744,0.0,0.0,,fa,2022-08-31,1.338,7.5,1.0
tt21379060,0.0,0.0,,en,2022-08-28,2.187,4.1,8.0
tt21379142,0.0,0.0,,it,2022-11-17,1.672,8.167,3.0
tt21379248,0.0,0.0,,en,2022-10-29,1.735,0.0,0.0
tt21386020,0.0,0.0,,hi,2022-11-11,4.384,6.0,1.0
tt21386494,0.0,0.0,,hi,2022-10-14,0.6,0.0,0.0
tt21387380,0.0,0.0,,hi,2022-09-11,0.6,0.0,0.0
tt21387514,0.0,0.0,,ko,2022-09-13,2.818,7.0,2.0
tt21388014,200.0,0.0,NR,en,2023-01-27,3.213,0.0,0.0
tt21388556,0.0,0.0,PG-13,en,2022-08-25,18.638,5.1,71.0
tt21388904,0.0,0.0,,wo,2022-10-06,0.6,6.0,1.0
tt21389338,0.0,0.0,,en,2022-09-15,1.533,0.0,0.0
tt21391230,0.0,0.0,,es,2022-05-12,119.274,2.0,1.0
tt21394394,0.0,0.0,NR,en,2022-11-22,1.338,0.0,0.0
tt21399082,2480000.0,0.0,,th,2022-08-18,5.649,3.7,3.0
tt21404804,0.0,0.0,,ko,2022-11-03,1.127,5.8,5.0
tt21405814,2500.0,0.0,NR,en,2022-07-18,0.6,0.0,0.0
tt21407016,0.0,0.0,,ro,2022-09-16,0.6,0.0,0.0
tt21410538,0.0,0.0,,en,2023-01-27,3.277,0.0,0.0
tt21413834,0.0,0.0,,en,2022-09-10,2.21,0.0,0.0
tt21418328,0.0,0.0,,en,2022-08-27,0.6,0.0,0.0
tt21420198,0.0,0.0,,en,2022-07-19,1.631,7.0,2.0
tt21420596,0.0,0.0,,pa,2022-08-19,0.6,0.0,0.0
tt21420962,0.0,0.0,,en,2022-09-09,0.973,0.0,0.0
tt21426434,10000.0,0.0,R,en,2022-08-12,5.974,3.333,6.0
tt21431680,2300000.0,0.0,,fr,2022-11-09,1.4,8.3,7.0
tt21432050,0.0,0.0,R,en,2022-09-30,16.27,6.661,28.0
tt21434882,0.0,0.0,,ro,2023-01-20,2.42,10.0,1.0
tt21435436,0.0,0.0,R,en,2022-10-21,1275.49,5.9,32.0
tt21435448,0.0,0.0,,en,2022-08-12,1.034,0.0,0.0
tt21437200,0.0,0.0,,zu,2022-07-28,1.64,2.0,1.0
tt21439796,450000.0,0.0,,sq,2022-11-03,0.762,10.0,1.0
tt21440188,0.0,0.0,R,en,2022-08-10,132.686,5.8,90.0
tt21440560,0.0,0.0,,fr,2022-10-01,1.543,8.0,1.0
tt21440780,0.0,0.0,,en,2022-09-10,1.332,0.0,0.0
tt21442932,0.0,0.0,,tl,2022-09-02,25.651,5.4,5.0
tt21445686,0.0,0.0,R,en,2022-09-19,5.563,7.364,11.0
tt21446256,0.0,0.0,,mr,2022-09-16,1.034,0.0,0.0
tt21448540,0.0,0.0,,en,2022-09-09,1.026,0.0,0.0
tt21448726,0.0,0.0,,en,2022-06-10,1.352,6.0,1.0
tt21451080,0.0,0.0,,he,2022-09-08,0.6,0.0,0.0
tt21476944,0.0,0.0,,en,2022-11-10,2.04,0.0,0.0
tt21477618,0.0,0.0,R,en,2022-10-09,110.305,7.99,101.0
tt21480388,0.0,0.0,,pa,2022-09-02,1.181,6.333,3.0
tt21608894,0.0,0.0,,ja,2022-09-16,2.039,0.0,0.0
tt21612768,0.0,0.0,,tr,2022-09-10,1.136,7.0,2.0
tt21612972,0.0,0.0,,en,2022-09-12,0.6,0.0,0.0
tt21613328,0.0,0.0,,hi,2022-09-16,1.457,0.0,0.0
tt21617996,0.0,0.0,,ta,2022-12-02,7.334,9.0,3.0
tt21618750,0.0,0.0,,te,2023-02-03,3.004,0.0,0.0
tt21619378,0.0,0.0,,id,2022-12-22,4.815,9.25,2.0
tt21622428,0.0,0.0,R,en,2022-08-12,11.426,8.075,100.0
tt21627390,0.0,0.0,,ja,2022-07-08,7.749,7.0,1.0
tt21632832,0.0,0.0,,en,2022-10-08,0.839,0.0,0.0
tt21632892,0.0,0.0,,zh,2022-08-11,0.736,0.0,0.0
tt21637282,0.0,0.0,,pt,2022-11-03,1.038,10.0,1.0
tt21637900,0.0,0.0,,he,2022-10-27,0.899,0.0,0.0
tt21649884,0.0,0.0,,ja,2022-09-01,0.6,0.0,0.0
tt21650358,0.0,0.0,PG-13,en,2022-10-15,3.103,7.0,3.0
tt21650364,0.0,0.0,PG-13,en,2022-10-08,0.907,6.0,2.0
tt21650446,0.0,0.0,G,en,2022-11-19,3.988,5.0,3.0
tt21651430,0.0,0.0,,en,2022-09-13,3.151,0.0,0.0
tt21651560,0.0,0.0,,en,2022-09-15,100.204,6.296,130.0
tt21653890,0.0,0.0,,ta,2022-09-23,0.861,8.0,1.0
tt21654390,0.0,0.0,,de,2023-02-16,5.953,0.0,0.0
tt21663620,0.0,0.0,G,en,2022-12-17,9.215,6.0,2.0
tt21712752,0.0,0.0,,tl,2022-09-16,29.172,3.5,2.0
tt21741112,0.0,0.0,,es,2022-10-31,1.314,7.0,1.0
tt21741272,0.0,0.0,,ne,2022-09-23,0.903,10.0,3.0
tt21741282,0.0,0.0,,pa,2022-09-09,0.6,0.0,0.0
tt21742248,0.0,0.0,,pt,2022-09-01,21.118,6.0,45.0
tt21742340,0.0,0.0,,tl,2022-08-12,5.603,6.0,1.0
tt21745356,300000.0,0.0,,ro,2022-10-07,2.619,6.857,13.0
tt2177884,700000.0,0.0,,en,2022-08-25,1.859,4.75,4.0
tt21799750,0.0,0.0,,ja,2021-09-26,2.338,6.2,3.0
tt21800888,0.0,0.0,,ko,2022-08-24,6.482,7.059,17.0
tt21801648,0.0,0.0,,tl,2022-11-23,6.015,4.5,2.0
tt2180339,0.0,0.0,R,en,2022-03-18,57.146,5.704,911.0
tt21811952,0.0,0.0,,en,2023-02-11,0.0,0.0,0.0
tt21813994,0.0,0.0,,en,2023-01-20,4.335,7.0,2.0
tt21816892,0.0,0.0,,en,2022-08-12,0.84,0.0,0.0
tt21817374,0.0,0.0,,en,2022-12-01,4.3,2.0,3.0
tt21817836,0.0,0.0,,en,2022-10-18,0.6,0.0,0.0
tt21818188,0.0,0.0,,en,2022-09-23,2.236,4.667,3.0
tt21818968,0.0,0.0,,ml,2022-11-04,0.689,0.0,0.0
tt21821260,0.0,0.0,G,en,2022-11-11,4.476,4.0,1.0
tt21821424,0.0,0.0,G,en,2022-11-11,3.213,7.2,8.0
tt21821886,0.0,0.0,G,en,2022-11-11,2.165,7.5,2.0
tt21825858,0.0,0.0,,ja,2023-02-23,1.607,0.0,0.0
tt21825966,0.0,0.0,,en,2022-09-09,0.75,0.0,0.0
tt21827020,123.0,123.0,,en,2023-12-21,0.6,0.0,0.0
tt21828682,0.0,0.0,,zh,2022-09-16,0.6,6.0,1.0
tt21833464,0.0,0.0,NR,en,2022-12-02,1.429,0.0,0.0
tt21836576,0.0,0.0,G,en,2022-09-02,37.895,7.5,4.0
tt21836592,0.0,0.0,G,en,2022-09-02,40.238,6.7,6.0
tt21839230,0.0,0.0,PG-13,en,2022-10-22,2.43,8.0,1.0
tt21840946,0.0,0.0,NR,en,2022-08-23,0.6,8.0,1.0
tt21842982,0.0,0.0,,pa,2022-09-16,0.79,10.0,1.0
tt2184390,0.0,0.0,R,en,2022-03-25,117.266,5.672,32.0
tt21847522,0.0,0.0,,en,2022-08-09,3.15,5.0,1.0
tt21848358,0.0,0.0,,hi,2022-09-16,4.41,6.6,8.0
tt21857646,0.0,0.0,,en,2022-07-29,1.23,0.0,0.0
tt21859110,0.0,0.0,,en,2022-10-07,3.089,3.5,2.0
tt21862626,0.0,0.0,NR,en,2023-01-20,4.594,0.0,0.0
tt21867370,0.0,0.0,,ko,2022-09-07,11.495,7.4,13.0
tt21867590,0.0,0.0,,cn,2022-10-27,3.045,8.333,3.0
tt21868598,0.0,0.0,,en,2022-11-04,4.476,3.5,2.0
tt21871230,0.0,0.0,,en,2022-11-04,3.75,0.0,0.0
tt21871754,0.0,0.0,,en,2022-11-04,0.6,4.0,1.0
tt21873708,0.0,0.0,,te,2022-12-01,1.176,0.0,0.0
tt21874530,0.0,0.0,,pa,2022-09-16,1.63,0.0,0.0
tt21875610,0.0,0.0,,gu,2022-11-25,0.788,0.0,0.0
tt21881700,0.0,0.0,,zh,2022-11-04,3.479,6.0,1.0
tt21906206,0.0,0.0,PG,en,2022-12-01,6.863,6.571,7.0
tt21906990,0.0,0.0,,fr,2023-03-22,5.615,0.0,0.0
tt21907554,0.0,0.0,,tl,2022-09-23,9.661,4.2,2.0
tt21909950,0.0,0.0,,fr,2022-09-13,63.602,6.875,24.0
tt21912460,0.0,0.0,,en,2022-09-13,0.604,0.0,0.0
tt21916206,0.0,0.0,R,de,2022-09-21,31.88,4.397,58.0
tt21919270,0.0,0.0,G,en,2022-10-04,128.016,7.362,130.0
tt21919632,0.0,0.0,,en,2022-10-06,0.678,0.0,0.0
tt21924062,0.0,0.0,,th,2022-09-01,1.691,2.333,3.0
tt21926908,0.0,0.0,,ja,2022-02-25,0.6,0.0,0.0
tt21932256,0.0,0.0,PG,en,2022-09-09,0.697,1.5,2.0
tt21933110,0.0,0.0,,de,2022-10-07,57.306,5.739,178.0
tt21938042,0.0,0.0,,tl,2022-08-24,2.403,0.0,0.0
tt21941808,200.0,0.0,,en,2022-08-21,0.753,0.0,0.0
tt21946058,0.0,0.0,,te,2023-01-26,9.492,6.0,1.0
tt21950514,0.0,0.0,PG,en,2022-12-01,30.434,6.0,33.0
tt21956982,0.0,0.0,,fr,2022-11-16,4.134,6.0,17.0
tt21958440,0.0,0.0,,en,2022-09-16,0.6,0.0,0.0
tt21958986,0.0,0.0,G,en,2022-09-06,355.12,7.409,22.0
tt21961244,100000.0,0.0,NR,en,2023-01-07,21.311,0.0,0.0
tt21967864,0.0,0.0,,en,2023-01-06,8.179,3.0,2.0
tt21968374,0.0,0.0,,tl,2022-09-14,12.904,6.0,2.0
tt21974122,0.0,0.0,G,en,2022-11-27,4.08,6.333,3.0
tt21974146,0.0,0.0,G,en,2022-12-10,2.541,7.5,2.0
tt21983758,0.0,0.0,,ml,2022-12-02,2.783,7.0,1.0
tt21986198,0.0,0.0,,id,2023-02-09,1.96,0.0,0.0
tt21986824,0.0,0.0,,en,2022-09-02,1.165,0.0,0.0
tt21988454,0.0,0.0,,tl,2022-09-30,29.691,3.0,2.0
tt21989388,0.0,0.0,,en,2021-06-20,0.6,0.0,0.0
tt21994906,0.0,0.0,,en,2022-12-02,41.107,6.506,81.0
tt21997720,0.0,0.0,,ta,2022-11-04,0.914,6.833,3.0
tt21998510,0.0,0.0,,ar,2022-11-18,1.777,0.0,0.0
tt21998526,0.0,0.0,,hi,2022-09-09,1.075,0.0,0.0
tt22004186,0.0,0.0,,en,2023-01-23,3.217,8.0,1.0
tt22009776,0.0,0.0,,en,2022-09-18,0.763,0.0,0.0
tt2201261,0.0,0.0,PG-13,en,2022-02-11,18.713,5.635,52.0
tt22013230,0.0,0.0,NC-17,en,2022-08-17,0.6,0.0,0.0
tt22016166,0.0,0.0,,pa,2022-09-23,0.6,0.0,0.0
tt22017128,0.0,0.0,,th,2022-12-08,0.832,8.0,2.0
tt22017230,0.0,0.0,,en,2022-09-09,1.375,0.0,0.0
tt22021238,0.0,0.0,,en,2022-09-23,1.663,6.5,4.0
tt22027654,0.0,0.0,,ml,2022-10-28,2.456,7.857,7.0
tt22028678,0.0,0.0,,en,2022-11-15,0.737,0.0,0.0
tt22028762,1000.0,100.0,R,en,2022-09-03,1.718,9.0,1.0
tt22038236,0.0,0.0,,tl,2022-10-07,3.607,5.0,4.0
tt22042742,0.0,0.0,,en,2022-10-05,14.486,5.865,96.0
tt22045080,0.0,0.0,,en,2022-10-14,0.6,0.0,0.0
tt22049410,0.0,15.0,,zh,2022-09-30,5.964,7.857,7.0
tt22058192,0.0,0.0,,en,2022-09-30,4.932,1.3,3.0
tt22059560,0.0,0.0,,en,2022-11-11,0.6,0.0,0.0
tt22059986,0.0,0.0,,en,2022-09-13,0.6,0.0,0.0
tt22060496,0.0,0.0,,tl,2022-10-07,16.104,5.0,2.0
tt22061140,300000.0,0.0,,en,2022-09-13,1.74,0.0,0.0
tt22071864,0.0,0.0,PG-13,it,2022-10-05,6.283,5.636,33.0
tt22073156,0.0,0.0,,en,2022-09-14,0.6,0.0,0.0
tt22083994,0.0,0.0,,en,2022-09-16,1.048,4.0,1.0
tt22091698,0.0,0.0,,pt,2022-10-11,40.655,6.372,78.0
tt22092546,0.0,0.0,,en,2022-10-05,0.6,0.0,0.0
tt22099068,0.0,0.0,,hi,2022-10-14,3.464,3.5,4.0
tt22168286,0.0,0.0,NR,en,2022-09-19,0.6,8.0,1.0
tt22168480,0.0,0.0,,en,2022-05-01,0.6,0.0,0.0
tt22170224,0.0,0.0,NR,tl,2022-12-25,9.672,0.0,0.0
tt22176928,0.0,0.0,,en,2022-11-01,0.6,0.0,0.0
tt22178922,0.0,0.0,,tl,2022-12-25,3.253,0.0,0.0
tt22179252,25000.0,0.0,NR,en,2022-10-29,0.955,0.0,0.0
tt22179374,0.0,0.0,,pa,2022-10-05,6.215,8.0,1.0
tt22179702,0.0,0.0,,te,2022-11-04,0.728,6.0,1.0
tt2218324,0.0,0.0,,en,2022-03-28,4.435,6.3,6.0
tt22184520,0.0,0.0,,en,2022-10-12,0.6,0.0,0.0
tt22184976,0.0,0.0,PG,en,2022-09-27,241.238,6.995,203.0
tt22199190,0.0,0.0,NR,en,2022-01-01,0.6,0.0,0.0
tt22207152,0.0,0.0,PG,en,2022-11-24,30.338,6.5,23.0
tt22227936,0.0,0.0,,tr,2022-10-27,32.956,5.8,20.0
tt22245614,0.0,0.0,G,en,2022-12-10,5.791,8.5,2.0
tt22246144,0.0,0.0,,en,2022-10-21,0.623,0.0,0.0
tt22259668,0.0,0.0,,en,2022-12-16,1.987,8.0,1.0
tt22268148,0.0,0.0,,hi,2022-12-09,1.883,0.0,0.0
tt2229103,0.0,0.0,,en,2022-12-09,1.916,0.0,0.0
tt22302170,9000000.0,0.0,,en,2022-12-04,5.838,6.0,8.0
tt22309256,0.0,0.0,PG,en,2022-11-11,30.6,5.222,9.0
tt2231058,20000.0,0.0,,en,2022-11-09,1.786,0.0,0.0
tt2231874,0.0,0.0,R,en,2021-04-02,11.751,6.0,149.0
tt22326258,800000.0,0.0,,en,2022-10-28,3.086,0.0,0.0
tt22332602,0.0,0.0,,tl,2022-10-14,16.484,5.333,3.0
tt22335454,0.0,0.0,,zh,2022-11-18,0.999,0.0,0.0
tt22336452,50000.0,0.0,NR,en,2022-05-08,0.918,0.0,0.0
tt22352776,0.0,0.0,,fr,2022-12-14,7.575,6.938,8.0
tt22352848,0.0,0.0,R,ko,2023-01-20,19.818,0.0,0.0
tt2235372,0.0,0.0,PG-13,en,2021-02-05,9.371,6.9,82.0
tt22376154,0.0,0.0,,en,2022-10-04,0.864,8.5,2.0
tt22376280,50.0,0.0,,en,2022-08-29,0.6,0.0,0.0
tt22392478,0.0,0.0,,en,2022-11-18,1.047,0.0,0.0
tt22394652,2000.0,0.0,,en,2023-01-01,3.989,0.0,0.0
tt22394694,0.0,0.0,R,en,2022-12-09,17.577,5.1,8.0
tt22394702,0.0,0.0,R,en,2023-01-20,1812.86,6.378,37.0
tt22398080,0.0,0.0,,cn,2022-11-04,2.548,5.0,1.0
tt22408766,0.0,0.0,,en,2022-09-30,4.778,7.6,13.0
tt22410314,2000.0,0.0,,en,2022-09-24,0.6,8.0,1.0
tt22410680,0.0,0.0,,te,2022-11-04,1.425,6.5,3.0
tt2241557,0.0,0.0,,en,2021-03-26,4.8,5.8,13.0
tt2243377,0.0,0.0,,ru,2021-04-01,3.144,2.7,3.0
tt22437050,0.0,0.0,,en,2022-10-28,154.462,5.761,46.0
tt22442176,0.0,0.0,,en,2022-10-08,1.671,0.0,0.0
tt22442200,0.0,0.0,,en,2022-10-29,1.253,7.0,1.0
tt22442442,0.0,0.0,,es,2022-12-16,7.119,6.2,6.0
tt22463402,0.0,0.0,,zh,2022-10-28,3.095,7.5,2.0
tt22474470,0.0,0.0,,en,2022-11-03,4.542,9.0,1.0
tt22475048,0.0,0.0,,en,2022-12-22,1.531,0.0,0.0
tt22475068,0.0,0.0,,lv,2022-10-18,0.6,0.0,0.0
tt22476934,0.0,0.0,,zh,2023-03-03,1.314,0.0,0.0
tt22479478,0.0,0.0,,th,2022-10-06,3.851,3.3,3.0
tt22488024,0.0,0.0,,cn,2023-01-16,28.952,5.2,10.0
tt22488728,0.0,0.0,,ta,2022-11-04,5.334,7.731,13.0
tt22489564,0.0,0.0,,mr,2022-10-25,1.397,9.0,3.0
tt22494762,0.0,0.0,,en,2022-09-24,0.6,0.0,0.0
tt22494914,0.0,0.0,NR,en,2022-12-16,10.218,7.086,29.0
tt22495080,0.0,0.0,,en,2022-11-01,0.829,0.0,0.0
tt22495364,0.0,0.0,,tl,2022-10-17,21.978,5.3,3.0
tt22497768,0.0,0.0,PG,ar,2023-01-19,3.853,0.0,0.0
tt22505514,0.0,0.0,NR,en,2022-10-05,0.6,7.0,2.0
tt22505680,0.0,0.0,G,en,2022-11-24,2.736,2.0,1.0
tt22506970,0.0,0.0,,ko,2022-12-21,5.2,8.75,2.0
tt22600514,0.0,0.0,,tl,2022-10-12,1.618,0.0,0.0
tt22632298,0.0,0.0,,en,2022-10-16,0.6,0.0,0.0
tt2263648,0.0,0.0,,en,2023-02-14,6.43,0.0,0.0
tt22640784,0.0,0.0,,en,2022-10-25,3.479,0.0,0.0
tt22656762,0.0,0.0,,es,2022-10-24,65.446,7.9,14.0
tt22667880,0.0,0.0,G,en,2022-12-02,52.125,8.623,110.0
tt2267554,0.0,0.0,,en,2021-02-05,3.09,6.9,7.0
tt22695198,0.0,0.0,,th,2022-11-16,83.247,5.5,8.0
tt22746706,0.0,0.0,,ja,2022-10-21,1.237,8.0,1.0
tt22749076,100000.0,0.0,,en,2022-10-12,1.168,7.5,2.0
tt22751422,0.0,0.0,,en,2023-01-19,5.023,0.0,0.0
tt22769820,0.0,0.0,PG-13,en,2023-02-07,5.829,0.0,0.0
tt22774688,0.0,0.0,PG,en,2022-11-09,271.151,6.329,73.0
tt22776378,0.0,0.0,,en,2022-11-07,0.668,0.0,0.0
tt22777288,0.0,0.0,,en,2023-01-23,2.806,7.0,1.0
tt22778022,0.0,0.0,,en,2022-10-14,0.6,0.0,0.0
tt22781826,0.0,0.0,,he,2022-11-21,0.6,0.0,0.0
tt22784204,0.0,0.0,,en,2022-12-20,0.652,4.0,4.0
tt22803220,0.0,0.0,,en,2023-03-13,1.814,0.0,0.0
tt22813638,0.0,0.0,,tl,2022-10-05,11.769,2.0,1.0
tt22814692,0.0,0.0,PG,en,2022-11-24,48.448,6.4,15.0
tt22814834,0.0,0.0,,ja,2022-06-17,4.686,7.0,1.0
tt22815438,15000.0,0.0,,en,2022-12-01,0.654,0.0,0.0
tt22865284,0.0,0.0,,ko,2022-10-19,9.6,6.5,2.0
tt22867144,900.0,256.0,PG-13,en,2022-11-04,0.6,0.0,0.0
tt22868586,0.0,0.0,,en,2022-12-01,1.137,0.0,0.0
tt22868842,0.0,0.0,,ja,2022-12-23,4.119,0.0,0.0
tt22870316,0.0,0.0,,ru,2022-11-10,2.744,0.0,0.0
tt22872370,0.0,0.0,,ko,2022-11-16,11.719,5.4,5.0
tt22889064,0.0,0.0,,fa,2022-11-25,0.6,0.0,0.0
